CustomerID,num_orders,total_revenue,total_items,first_purchase,last_purchase,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
15831,3,794.64,1092,2011-01-19 14:52:00,2011-10-12 13:14:00,58,3,794.64,3,4,3,343
15832,1,836.79,465,2011-03-30 15:29:00,2011-03-30 15:29:00,254,1,836.79,1,2,3,123
15834,4,2225.15,961,2011-03-07 17:52:00,2011-09-30 14:41:00,70,4,2225.15,3,4,5,345
15835,4,954.09,439,2011-01-13 10:35:00,2011-10-26 15:47:00,44,4,954.09,3,4,4,344
15836,1,137.37,26,2011-10-20 17:13:00,2011-10-20 17:13:00,50,1,137.37,3,2,1,321
15837,1,391.98,189,2011-10-06 09:01:00,2011-10-06 09:01:00,65,1,391.98,3,2,2,322
15838,19,33643.08,18368,2010-12-07 11:26:00,2011-11-28 14:00:00,11,19,33643.08,5,5,5,555
15839,3,1048.49,675,2011-07-14 16:35:00,2011-11-06 13:54:00,33,3,1048.49,4,4,4,444
15840,2,355.56,396,2011-06-20 11:42:00,2011-10-12 09:08:00,59,2,355.56,3,3,2,332
15841,4,1224.06,942,2011-01-05 11:25:00,2011-09-28 12:15:00,73,4,1224.06,2,4,4,244
15843,1,118.95000000000002,27,2011-02-09 10:19:00,2011-02-09 10:19:00,304,1,118.95000000000002,1,2,1,121
15844,1,130.73999999999998,134,2011-10-24 15:19:00,2011-10-24 15:19:00,46,1,130.73999999999998,3,2,1,321
15845,8,3711.77,1926,2011-01-06 17:19:00,2011-11-22 09:42:00,18,8,3711.77,4,5,5,455
15847,2,389.27,449,2011-02-24 16:46:00,2011-11-01 14:41:00,38,2,389.27,3,3,2,332
15850,2,234.88,298,2011-06-24 14:16:00,2011-11-20 14:14:00,19,2,234.88,4,3,1,431
15852,2,160.71,48,2011-05-26 13:26:00,2011-06-06 11:22:00,187,2,160.71,1,3,1,131
15853,1,110.8,135,2011-10-19 10:38:00,2011-10-19 10:38:00,52,1,110.8,3,2,1,321
15854,12,2969.12,926,2010-12-13 11:47:00,2011-12-05 13:39:00,4,12,2969.12,5,5,5,555
15855,5,712.24,470,2011-03-21 12:32:00,2011-07-26 10:20:00,137,5,712.24,2,4,3,243
15856,27,16143.64,10866,2010-12-09 13:34:00,2011-12-05 17:09:00,4,27,16143.64,5,5,5,555
15857,1,297.0,308,2011-11-21 12:18:00,2011-11-21 12:18:00,19,1,297.0,4,2,2,422
15858,5,1427.57,1163,2010-12-07 14:31:00,2011-11-24 12:48:00,16,5,1427.57,4,4,4,444
15860,8,965.16,437,2010-12-06 11:38:00,2011-10-30 11:25:00,41,8,965.16,3,5,4,354
15861,8,3146.92,2528,2011-03-17 20:12:00,2011-11-27 15:59:00,12,8,3146.92,5,5,5,555
15862,4,832.88,585,2010-12-01 11:21:00,2011-12-01 13:28:00,8,4,832.88,5,4,3,543
15863,2,68.84,19,2011-05-31 11:36:00,2011-11-14 12:49:00,26,2,68.84,4,3,1,431
15864,6,1936.3200000000002,1192,2011-01-27 16:43:00,2011-11-17 13:32:00,22,6,1936.3200000000002,4,5,4,454
15865,3,895.13,368,2011-05-10 11:44:00,2011-10-30 12:43:00,41,3,895.13,3,4,3,343
15866,1,211.89,124,2011-08-30 14:09:00,2011-08-30 14:09:00,101,1,211.89,2,2,1,221
15867,15,3810.14,2052,2010-12-05 14:17:00,2011-12-04 13:32:00,5,15,3810.14,5,5,5,555
15869,2,149.64,175,2011-03-07 17:19:00,2011-03-07 17:23:00,277,2,149.64,1,3,1,131
15870,1,351.44,333,2011-11-07 10:58:00,2011-11-07 10:58:00,33,1,351.44,4,2,2,422
15872,2,316.25,187,2011-11-25 11:54:00,2011-11-25 11:55:00,15,2,316.25,4,3,2,432
15874,7,4405.88,2534,2011-02-28 13:28:00,2011-10-07 12:31:00,64,7,4405.88,3,5,5,355
15877,2,490.33,368,2011-11-22 11:18:00,2011-12-08 11:53:00,2,2,490.33,5,3,3,533
15880,1,329.03000000000003,202,2010-12-05 13:00:00,2010-12-05 13:00:00,369,1,329.03000000000003,1,2,2,122
15881,5,501.39000000000004,260,2010-12-10 13:32:00,2011-01-31 16:59:00,312,5,501.39000000000004,1,4,3,143
15882,4,516.36,276,2010-12-06 13:01:00,2011-05-25 11:35:00,199,4,516.36,1,4,3,143
15883,2,396.48,223,2011-11-06 14:50:00,2011-12-07 17:05:00,2,2,396.48,5,3,2,532
15885,3,379.35,111,2011-02-03 15:28:00,2011-09-08 10:43:00,93,3,379.35,2,4,2,242
15886,1,181.09,147,2011-10-10 14:25:00,2011-10-10 14:25:00,60,1,181.09,3,2,1,321
15888,1,168.31,76,2011-09-20 12:30:00,2011-09-20 12:30:00,81,1,168.31,2,2,1,221
15889,2,420.07,206,2010-12-05 15:12:00,2011-07-06 11:10:00,157,2,420.07,2,3,2,232
15891,1,511.68,418,2011-04-27 12:35:00,2011-04-27 12:35:00,227,1,511.68,1,2,3,123
15894,2,258.25,164,2010-12-05 14:06:00,2011-03-31 13:50:00,253,2,258.25,1,3,2,132
15895,1,179.17,94,2011-07-13 10:27:00,2011-07-13 10:27:00,150,1,179.17,2,2,1,221
15897,2,208.59,223,2011-05-29 13:32:00,2011-05-29 13:50:00,194,2,208.59,1,3,1,131
15898,5,1383.83,567,2010-12-06 11:01:00,2011-12-08 15:23:00,1,5,1383.83,5,4,4,544
15899,1,56.25,39,2010-12-06 10:36:00,2010-12-06 10:36:00,369,1,56.25,1,2,1,121
15900,1,337.28,216,2011-11-16 12:19:00,2011-11-16 12:19:00,24,1,337.28,4,2,2,422
15901,3,351.73,379,2011-07-08 12:18:00,2011-11-23 12:43:00,17,3,351.73,4,4,2,442
15903,7,5126.76,2410,2011-02-17 14:04:00,2011-11-30 08:08:00,10,7,5126.76,5,5,5,555
15904,1,164.68,84,2011-12-01 14:50:00,2011-12-01 14:50:00,8,1,164.68,5,2,1,521
15906,7,1567.69,544,2011-03-29 13:28:00,2011-11-20 12:24:00,20,7,1567.69,4,5,4,454
15907,3,882.72,478,2011-05-13 13:01:00,2011-12-06 12:21:00,4,3,882.72,5,4,3,543
15909,1,191.94,98,2011-06-19 10:38:00,2011-06-19 10:38:00,174,1,191.94,2,2,1,221
15910,8,1228.88,1013,2011-01-27 11:55:00,2011-12-09 10:51:00,1,8,1228.88,5,5,4,554
15912,2,264.62,185,2011-04-20 17:10:00,2011-06-14 14:29:00,178,2,264.62,2,3,2,232
15916,8,1502.8600000000001,752,2010-12-08 13:07:00,2011-11-23 13:46:00,16,8,1502.8600000000001,4,5,4,454
15917,1,123.1,42,2011-04-06 10:40:00,2011-04-06 10:40:00,248,1,123.1,1,2,1,121
15918,2,334.23,153,2011-03-13 15:55:00,2011-06-02 11:42:00,191,2,334.23,1,3,2,132
15919,2,525.69,385,2010-12-06 11:26:00,2011-11-20 11:28:00,20,2,525.69,4,3,3,433
15920,4,167.5,99,2011-07-08 15:16:00,2011-07-08 15:31:00,154,4,167.5,2,4,1,241
15921,1,323.03000000000003,162,2011-06-20 11:03:00,2011-06-20 11:03:00,173,1,323.03000000000003,2,2,2,222
15922,1,369.5,138,2010-12-01 13:51:00,2010-12-01 13:51:00,373,1,369.5,1,2,2,122
15923,1,127.08,122,2010-12-02 12:16:00,2010-12-02 12:16:00,373,1,127.08,1,2,1,121
15925,1,207.15,93,2011-05-29 15:35:00,2011-05-29 15:35:00,194,1,207.15,1,2,1,121
15930,1,426.63,139,2011-10-03 14:52:00,2011-10-03 14:52:00,67,1,426.63,3,2,2,322
15932,8,2495.87,2325,2011-02-23 14:50:00,2011-12-05 17:13:00,4,8,2495.87,5,5,5,555
15933,3,1107.46,885,2011-09-14 12:05:00,2011-11-18 13:14:00,21,3,1107.46,4,4,4,444
15935,2,416.86,115,2011-04-12 09:35:00,2011-04-14 13:27:00,239,2,416.86,1,3,2,132
15937,1,145.35,73,2011-10-06 15:48:00,2011-10-06 15:48:00,64,1,145.35,3,2,1,321
15938,5,404.58,240,2011-01-20 10:11:00,2011-08-19 12:56:00,112,5,404.58,2,4,2,242
15939,15,6115.01,4728,2011-01-12 12:43:00,2011-09-11 11:30:00,90,15,6115.01,2,5,5,255
15940,1,35.8,4,2011-02-01 16:18:00,2011-02-01 16:18:00,311,1,35.8,1,2,1,121
15942,1,337.44,232,2011-07-29 09:01:00,2011-07-29 09:01:00,134,1,337.44,2,2,2,222
15944,1,325.1,50,2011-03-08 10:33:00,2011-03-08 10:33:00,277,1,325.1,1,2,2,122
15945,1,181.0,52,2010-12-09 13:14:00,2010-12-09 13:14:00,365,1,181.0,1,2,1,121
15947,1,1708.24,898,2011-09-18 10:46:00,2011-09-18 10:46:00,83,1,1708.24,2,2,4,224
15948,2,955.24,567,2011-10-27 08:35:00,2011-12-01 15:32:00,8,2,955.24,5,3,4,534
15949,2,364.72,284,2011-09-29 17:34:00,2011-11-23 09:09:00,17,2,364.72,4,3,2,432
15950,4,1744.71,719,2010-12-15 11:56:00,2011-11-08 11:09:00,32,4,1744.71,4,4,4,444
15951,2,708.22,313,2011-02-27 11:57:00,2011-12-01 08:34:00,9,2,708.22,5,3,3,533
15952,4,781.91,391,2011-04-28 12:55:00,2011-11-06 11:18:00,34,4,781.91,3,4,3,343
15953,8,1657.28,891,2010-12-05 15:15:00,2011-11-24 15:32:00,15,8,1657.28,4,5,4,454
15955,14,4416.26,2135,2010-12-02 11:22:00,2011-11-15 14:15:00,24,14,4416.26,4,5,5,455
15957,1,428.89,211,2011-11-08 12:14:00,2011-11-08 12:14:00,32,1,428.89,4,2,2,422
15958,1,104.35,33,2011-09-26 13:41:00,2011-09-26 13:41:00,74,1,104.35,2,2,1,221
15963,2,470.76,298,2011-10-25 13:05:00,2011-11-20 11:33:00,20,2,470.76,4,3,2,432
15965,4,808.87,434,2010-12-07 13:18:00,2011-11-22 16:44:00,17,4,808.87,4,4,3,443
15967,2,397.68,205,2011-01-25 11:57:00,2011-11-16 15:41:00,23,2,397.68,4,3,2,432
15969,3,666.1,124,2011-06-07 12:19:00,2011-12-07 11:06:00,3,3,666.1,5,4,3,543
15970,1,314.1,116,2011-02-09 12:08:00,2011-02-09 12:08:00,304,1,314.1,1,2,2,122
15971,12,4199.85,1717,2011-02-01 16:47:00,2011-11-22 12:50:00,18,12,4199.85,4,5,5,455
15973,1,307.82000000000005,106,2010-12-08 11:42:00,2010-12-08 11:42:00,367,1,307.82000000000005,1,2,2,122
15974,7,3442.15,2262,2011-02-24 10:10:00,2011-10-31 13:13:00,39,7,3442.15,3,5,5,355
15975,1,371.01,243,2011-09-16 13:33:00,2011-09-16 13:33:00,84,1,371.01,2,2,2,222
15976,2,427.64,275,2011-05-03 17:12:00,2011-06-27 13:00:00,165,2,427.64,2,3,2,232
15977,2,1054.73,1016,2011-10-31 16:24:00,2011-11-22 13:29:00,17,2,1054.73,4,3,4,434
15978,1,1098.78,888,2011-09-23 15:21:00,2011-09-23 15:21:00,77,1,1098.78,2,2,4,224
15980,3,2398.86,1560,2011-03-30 15:05:00,2011-09-12 09:41:00,89,3,2398.86,2,4,5,245
15981,8,3408.48,1866,2011-02-01 13:50:00,2011-11-15 08:00:00,25,8,3408.48,4,5,5,455
15983,4,1465.12,886,2010-12-01 12:15:00,2011-11-17 17:34:00,22,4,1465.12,4,4,4,444
15984,10,2780.63,1815,2010-12-06 13:21:00,2011-12-07 12:16:00,3,10,2780.63,5,5,5,555
15985,2,1142.42,1086,2011-04-17 11:04:00,2011-08-08 16:31:00,123,2,1142.42,2,3,4,234
15986,1,168.12,268,2011-11-09 15:17:00,2011-11-09 15:17:00,30,1,168.12,4,2,1,421
15987,7,1432.77,1533,2010-12-06 08:34:00,2011-11-27 15:38:00,12,7,1432.77,5,5,4,554
15988,1,156.78,180,2011-11-20 13:23:00,2011-11-20 13:23:00,19,1,156.78,4,2,1,421
15990,2,792.11,443,2011-02-25 15:35:00,2011-10-26 15:58:00,44,2,792.11,3,3,3,333
15992,1,41.989999999999995,17,2011-12-06 11:00:00,2011-12-06 11:00:00,4,1,41.989999999999995,5,2,1,521
15993,7,2777.67,2037,2011-10-26 16:21:00,2011-12-01 10:45:00,9,7,2777.67,5,5,5,555
15994,1,414.27,173,2011-10-16 12:28:00,2011-10-16 12:28:00,55,1,414.27,3,2,2,322
15996,6,1032.58,380,2010-12-08 15:59:00,2011-09-12 15:14:00,88,6,1032.58,2,5,4,254
15998,5,3080.22,2032,2010-12-12 13:32:00,2011-11-03 12:45:00,37,5,3080.22,3,4,5,345
16000,3,12393.7,5110,2011-12-07 12:14:00,2011-12-07 12:17:00,3,3,12393.7,5,4,5,545
16003,5,2735.37,1185,2010-12-15 12:09:00,2011-11-10 09:57:00,30,5,2735.37,4,4,5,445
16005,4,578.71,280,2011-03-14 11:46:00,2011-11-27 13:47:00,12,4,578.71,5,4,3,543
16006,1,101.4,84,2011-05-12 13:12:00,2011-05-12 13:12:00,211,1,101.4,1,2,1,121
16007,4,1693.81,1388,2011-05-08 13:32:00,2011-10-23 11:05:00,48,4,1693.81,3,4,4,344
16008,3,478.78,323,2011-05-19 10:54:00,2011-11-16 10:32:00,24,3,478.78,4,4,2,442
16009,4,972.11,366,2011-07-03 11:26:00,2011-11-17 16:51:00,22,4,972.11,4,4,4,444
16010,3,392.4,202,2010-12-12 12:18:00,2011-04-08 10:14:00,246,3,392.4,1,4,2,142
16011,16,3352.96,2035,2010-12-08 16:34:00,2011-12-01 16:31:00,8,16,3352.96,5,5,5,555
16012,3,1415.29,799,2011-07-07 18:02:00,2011-11-04 13:25:00,35,3,1415.29,3,4,4,344
16013,47,37130.6,15536,2010-12-03 13:09:00,2011-12-06 10:36:00,4,47,37130.6,5,5,5,555
16014,3,646.83,258,2011-02-21 17:42:00,2011-11-02 12:04:00,38,3,646.83,3,4,3,343
16015,3,704.55,907,2011-10-21 12:56:00,2011-12-06 10:58:00,4,3,704.55,5,4,3,543
16016,8,1465.51,602,2010-12-08 12:36:00,2011-12-06 14:35:00,3,8,1465.51,5,5,4,554
16017,1,211.88,102,2011-10-23 12:56:00,2011-10-23 12:56:00,47,1,211.88,3,2,1,321
16018,2,408.90000000000003,190,2011-06-12 13:52:00,2011-10-31 14:13:00,39,2,408.90000000000003,3,3,2,332
16019,9,3786.2400000000002,1733,2010-12-10 12:29:00,2011-10-24 11:51:00,47,9,3786.2400000000002,3,5,5,355
16020,3,851.01,487,2011-10-05 13:54:00,2011-11-23 11:18:00,17,3,851.01,4,4,3,443
16022,1,602.63,255,2011-03-24 13:16:00,2011-03-24 13:16:00,260,1,602.63,1,2,3,123
16023,3,719.81,358,2011-03-18 13:32:00,2011-10-24 16:34:00,46,3,719.81,3,4,3,343
16024,1,251.03,397,2011-11-27 13:26:00,2011-11-27 13:26:00,12,1,251.03,5,2,2,522
16025,1,439.65999999999997,338,2011-11-10 11:45:00,2011-11-10 11:45:00,30,1,439.65999999999997,4,2,2,422
16026,1,236.09,243,2011-10-27 13:53:00,2011-10-27 13:53:00,43,1,236.09,3,2,1,321
16027,6,934.62,1147,2011-02-10 12:19:00,2011-09-09 10:47:00,92,6,934.62,2,5,4,254
16029,63,80850.84,40108,2010-12-01 09:57:00,2011-11-01 10:27:00,39,63,80850.84,3,5,5,355
16030,1,331.24,283,2011-02-03 11:28:00,2011-02-03 11:28:00,310,1,331.24,1,2,2,122
16031,2,547.9,421,2011-04-06 14:23:00,2011-09-08 13:07:00,92,2,547.9,2,3,3,233
16033,20,8778.82,3529,2010-12-05 10:36:00,2011-12-04 12:44:00,6,20,8778.82,5,5,5,555
16034,3,437.7,242,2011-01-11 11:54:00,2011-05-27 16:17:00,196,3,437.7,1,4,2,142
16036,2,758.92,716,2011-03-21 13:01:00,2011-09-13 14:53:00,87,2,758.92,2,3,3,233
16037,3,855.02,428,2010-12-16 10:18:00,2011-03-15 09:13:00,270,3,855.02,1,4,3,143
16038,3,471.78000000000003,244,2011-05-22 11:29:00,2011-12-02 12:40:00,8,3,471.78000000000003,5,4,2,542
16040,3,1313.55,684,2011-03-16 09:58:00,2011-10-05 13:47:00,65,3,1313.55,3,4,4,344
16041,3,3166.4,1584,2011-07-21 16:27:00,2011-11-09 12:25:00,31,3,3166.4,4,4,5,445
16042,5,1177.47,743,2011-01-11 13:25:00,2011-11-17 17:50:00,22,5,1177.47,4,4,4,444
16043,4,773.99,503,2011-01-26 11:14:00,2011-11-02 12:50:00,38,4,773.99,3,4,3,343
16045,4,1340.7,897,2011-02-22 14:55:00,2011-08-12 12:41:00,120,4,1340.7,2,4,4,244
16048,2,256.44,144,2010-12-01 15:27:00,2010-12-01 15:28:00,373,2,256.44,1,3,2,132
16049,3,1074.81,763,2011-09-25 14:33:00,2011-10-30 13:19:00,40,3,1074.81,3,4,4,344
16050,1,137.9,278,2011-06-19 11:44:00,2011-06-19 11:44:00,174,1,137.9,2,2,1,221
16052,1,362.06,282,2011-10-16 15:13:00,2011-10-16 15:13:00,54,1,362.06,3,2,2,322
16053,2,1511.95,1793,2011-08-09 14:57:00,2011-11-07 11:21:00,33,2,1511.95,4,3,4,434
16054,1,783.9,380,2011-07-17 13:08:00,2011-07-17 13:08:00,145,1,783.9,2,2,3,223
16055,1,134.8,22,2011-05-03 09:26:00,2011-05-03 09:26:00,221,1,134.8,1,2,1,121
16056,1,650.75,345,2011-10-25 15:19:00,2011-10-25 15:19:00,45,1,650.75,3,2,3,323
16057,7,2263.12,863,2011-02-28 10:35:00,2011-11-23 15:23:00,16,7,2263.12,4,5,5,455
16059,6,1453.16,641,2010-12-07 10:36:00,2011-10-05 09:56:00,66,6,1453.16,3,5,4,354
16062,4,1153.62,800,2010-12-10 12:00:00,2011-11-30 12:15:00,10,4,1153.62,5,4,4,544
16063,1,335.32,262,2011-03-24 14:55:00,2011-03-24 14:56:00,260,1,335.32,1,2,2,122
16065,1,367.14,228,2010-12-09 13:03:00,2010-12-09 13:03:00,365,1,367.14,1,2,2,122
16066,5,1521.04,935,2011-08-07 14:33:00,2011-11-23 11:54:00,17,5,1521.04,4,4,4,444
16070,2,852.15,457,2011-11-07 16:36:00,2011-11-17 15:50:00,22,2,852.15,4,3,3,433
16071,1,326.24,180,2011-10-26 11:14:00,2011-10-26 11:14:00,45,1,326.24,3,2,2,322
16072,1,584.3199999999999,140,2011-02-24 14:32:00,2011-02-24 14:32:00,288,1,584.3199999999999,1,2,3,123
16073,1,122.39999999999999,48,2011-02-15 15:41:00,2011-02-15 15:41:00,297,1,122.39999999999999,1,2,1,121
16076,10,2234.73,1435,2011-05-15 12:31:00,2011-12-06 14:59:00,3,10,2234.73,5,5,5,555
16078,1,79.2,16,2011-03-01 09:47:00,2011-03-01 09:47:00,284,1,79.2,1,2,1,121
16079,3,1352.0,864,2011-10-30 13:06:00,2011-11-23 12:48:00,17,3,1352.0,4,4,4,444
16080,2,217.16,128,2011-03-10 14:44:00,2011-09-19 10:42:00,82,2,217.16,2,3,1,231
16081,5,2799.42,1473,2010-12-08 11:16:00,2011-10-14 13:06:00,56,5,2799.42,3,4,5,345
16083,2,1317.62,908,2010-12-14 11:51:00,2011-08-31 10:47:00,101,2,1317.62,2,3,4,234
16084,1,436.18,216,2011-02-13 16:05:00,2011-02-13 16:05:00,299,1,436.18,1,2,2,122
16085,5,981.51,636,2011-01-23 12:07:00,2011-11-16 13:24:00,23,5,981.51,4,4,4,444
16086,5,1121.39,511,2010-12-07 13:45:00,2011-10-11 13:09:00,59,5,1121.39,3,4,4,344
16091,2,315.06,154,2011-05-25 09:18:00,2011-07-08 08:45:00,155,2,315.06,2,3,2,232
16092,3,817.86,628,2011-03-30 15:38:00,2011-08-17 10:46:00,115,3,817.86,2,4,3,243
16093,1,17.0,20,2011-08-25 11:09:00,2011-08-25 11:09:00,107,1,17.0,2,2,1,221
16094,4,1078.23,647,2011-05-04 13:57:00,2011-11-28 12:45:00,12,4,1078.23,5,4,4,544
16096,1,320.62,155,2011-03-20 13:38:00,2011-03-20 13:38:00,264,1,320.62,1,2,2,122
16097,1,185.04999999999998,87,2011-04-13 13:47:00,2011-04-13 13:47:00,240,1,185.04999999999998,1,2,1,121
16098,7,2005.63,613,2010-12-01 09:45:00,2011-09-13 09:59:00,88,7,2005.63,2,5,4,254
16099,3,731.9,434,2011-04-28 08:34:00,2011-10-20 13:13:00,50,3,731.9,3,4,3,343
16101,1,1290.7,757,2011-09-30 10:18:00,2011-09-30 10:18:00,71,1,1290.7,3,2,4,324
16102,3,1842.14,942,2011-08-03 12:50:00,2011-10-28 13:19:00,42,3,1842.14,3,4,4,344
16103,6,1429.64,558,2011-04-20 12:28:00,2011-12-02 14:16:00,7,6,1429.64,5,5,4,554
16104,1,298.21,122,2011-10-09 10:23:00,2011-10-09 10:23:00,62,1,298.21,3,2,2,322
16105,1,336.96,330,2011-04-05 10:13:00,2011-04-05 10:13:00,249,1,336.96,1,2,2,122
16106,1,108.38,74,2011-10-05 10:37:00,2011-10-05 10:37:00,66,1,108.38,3,2,1,321
16107,7,3204.1600000000003,1176,2011-06-09 18:42:00,2011-11-22 09:40:00,18,7,3204.1600000000003,4,5,5,455
16108,1,842.5,615,2011-09-16 11:48:00,2011-09-16 11:48:00,85,1,842.5,2,2,3,223
16109,2,611.88,612,2011-02-04 12:37:00,2011-05-05 09:17:00,219,2,611.88,1,3,3,133
16110,3,1320.95,720,2011-02-01 14:01:00,2011-10-25 14:35:00,45,3,1320.95,3,4,4,344
16112,4,195.73999999999998,574,2011-01-05 11:47:00,2011-07-19 14:28:00,143,4,195.73999999999998,2,4,1,241
16113,1,161.38,176,2011-06-09 16:16:00,2011-06-09 16:16:00,183,1,161.38,1,2,1,121
16114,1,135.75000000000003,43,2011-06-22 10:13:00,2011-06-22 10:13:00,171,1,135.75000000000003,2,2,1,221
16115,8,1660.8799999999999,994,2011-02-20 12:14:00,2011-11-30 11:32:00,10,8,1660.8799999999999,5,5,4,554
16116,1,612.78,248,2011-05-12 12:01:00,2011-05-12 12:01:00,212,1,612.78,1,2,3,123
16117,1,232.21,130,2011-06-03 11:42:00,2011-06-03 11:42:00,190,1,232.21,1,2,1,121
16119,2,423.36,240,2011-09-28 10:15:00,2011-12-01 15:11:00,8,2,423.36,5,3,2,532
16120,4,1309.14,878,2011-10-11 14:10:00,2011-10-11 14:22:00,59,4,1309.14,3,4,4,344
16121,2,854.66,576,2011-05-08 11:52:00,2011-10-13 12:59:00,57,2,854.66,3,3,3,333
16122,4,684.4200000000001,1128,2010-12-08 11:41:00,2011-09-27 15:34:00,73,4,684.4200000000001,2,4,3,243
16123,1,307.78,170,2011-10-19 09:18:00,2011-10-19 09:18:00,52,1,307.78,3,2,2,322
16124,1,249.0,48,2011-01-26 14:45:00,2011-01-26 14:45:00,317,1,249.0,1,2,1,121
16125,1,289.35,124,2010-12-07 15:48:00,2010-12-07 15:48:00,367,1,289.35,1,2,2,122
16126,4,6287.77,2125,2011-02-16 11:18:00,2011-11-10 16:03:00,29,4,6287.77,4,4,5,445
16127,1,656.25,323,2011-10-31 13:58:00,2011-10-31 13:58:00,39,1,656.25,3,2,3,323
16128,5,1880.22,988,2011-03-02 12:21:00,2011-11-22 11:14:00,18,5,1880.22,4,4,4,444
16131,6,3506.54,1802,2011-04-14 08:32:00,2011-10-19 11:53:00,52,6,3506.54,3,5,5,355
16133,33,14589.04,8887,2011-01-25 15:55:00,2011-12-06 11:24:00,4,33,14589.04,5,5,5,555
16134,2,618.09,371,2010-12-15 14:00:00,2011-11-18 10:05:00,22,2,618.09,4,3,3,433
16135,1,517.55,209,2011-03-22 12:30:00,2011-03-22 12:30:00,263,1,517.55,1,2,3,123
16136,3,709.38,440,2011-03-07 09:52:00,2011-10-11 09:10:00,60,3,709.38,3,4,3,343
16139,3,635.41,330,2011-05-17 10:23:00,2011-11-21 08:37:00,19,3,635.41,4,4,3,443
16140,2,725.18,730,2010-12-03 14:40:00,2011-10-05 12:15:00,66,2,725.18,3,3,3,333
16141,1,620.4,238,2011-09-12 13:11:00,2011-09-12 13:11:00,88,1,620.4,2,2,3,223
16142,1,535.34,422,2011-04-04 10:16:00,2011-04-04 10:16:00,250,1,535.34,1,2,3,123
16143,6,2424.94,919,2010-12-05 15:18:00,2011-12-06 14:13:00,3,6,2424.94,5,5,5,555
16144,1,175.2,16,2011-04-07 10:09:00,2011-04-07 10:09:00,247,1,175.2,1,2,1,121
16145,11,3799.4900000000002,3123,2010-12-15 09:09:00,2011-12-01 10:33:00,9,11,3799.4900000000002,5,5,5,555
16146,3,734.13,427,2011-04-21 15:25:00,2011-07-05 14:20:00,157,3,734.13,2,4,3,243
16147,1,375.0,246,2011-07-29 09:57:00,2011-07-29 09:57:00,134,1,375.0,2,2,2,222
16148,1,76.32000000000001,72,2011-02-16 14:01:00,2011-02-16 14:01:00,296,1,76.32000000000001,1,2,1,121
16149,2,280.52,308,2011-07-20 14:54:00,2011-12-05 11:29:00,5,2,280.52,5,3,2,532
16150,5,2053.02,1047,2010-12-02 18:27:00,2011-10-28 12:39:00,43,5,2053.02,3,4,4,344
16152,1,1829.04,642,2011-03-16 09:47:00,2011-03-16 09:47:00,269,1,1829.04,1,2,4,124
16153,5,1824.23,1073,2010-12-20 09:22:00,2011-10-21 10:50:00,50,5,1824.23,3,4,4,344
16156,9,3092.04,1273,2011-02-02 12:02:00,2011-12-01 12:42:00,9,9,3092.04,5,5,5,555
16157,3,656.69,347,2011-09-28 11:48:00,2011-11-24 11:41:00,16,3,656.69,4,4,3,443
16159,1,348.2,236,2011-03-03 12:27:00,2011-03-03 12:27:00,282,1,348.2,1,2,2,122
16160,2,1025.44,1162,2011-09-15 10:53:00,2011-10-05 14:19:00,65,2,1025.44,3,3,4,334
16161,19,5533.67,2583,2010-12-06 10:03:00,2011-12-08 12:10:00,2,19,5533.67,5,5,5,555
16162,1,37.4,4,2011-04-01 15:03:00,2011-04-01 15:03:00,252,1,37.4,1,2,1,121
16163,2,856.6,192,2010-12-09 16:28:00,2011-04-21 15:15:00,232,2,856.6,1,3,3,133
16164,3,822.48,433,2011-10-28 09:12:00,2011-11-22 15:04:00,17,3,822.48,4,4,3,443
16168,27,3787.6,1892,2010-12-05 11:38:00,2011-11-29 12:45:00,11,27,3787.6,5,5,5,555
16169,4,1822.97,1325,2011-09-25 11:33:00,2011-12-01 15:28:00,8,4,1822.97,5,4,4,544
16170,6,1885.05,1770,2011-04-05 13:42:00,2011-10-20 08:21:00,51,6,1885.05,3,5,4,354
16171,1,73.2,24,2011-10-11 14:51:00,2011-10-11 14:51:00,59,1,73.2,3,2,1,321
16172,5,1140.21,787,2011-04-12 12:02:00,2011-09-05 13:22:00,95,5,1140.21,2,4,4,244
16173,6,1418.32,575,2011-09-02 15:23:00,2011-11-24 10:53:00,16,6,1418.32,4,5,4,454
16174,3,1009.5500000000001,651,2011-07-11 09:23:00,2011-08-05 13:26:00,126,3,1009.5500000000001,2,4,4,244
16175,4,1037.59,533,2011-04-13 14:38:00,2011-09-06 14:32:00,94,4,1037.59,2,4,4,244
16177,1,331.95,95,2011-10-20 12:57:00,2011-10-20 12:57:00,50,1,331.95,3,2,2,322
16178,1,197.9,94,2011-07-24 16:05:00,2011-07-24 16:05:00,138,1,197.9,2,2,1,221
16179,1,215.83,99,2011-10-10 09:41:00,2011-10-10 09:41:00,61,1,215.83,3,2,1,321
16180,8,10254.18,5867,2011-04-01 10:23:00,2011-08-31 16:28:00,100,8,10254.18,2,5,5,255
16181,1,305.54,152,2011-09-27 13:38:00,2011-09-27 13:38:00,73,1,305.54,2,2,2,222
16182,4,6617.65,3791,2011-02-18 10:11:00,2011-09-28 13:23:00,72,4,6617.65,3,4,5,345
16183,1,338.71000000000004,113,2011-10-03 14:59:00,2011-10-03 14:59:00,67,1,338.71000000000004,3,2,2,322
